date,home,away,ftr,open_src,close_src,q_open_H,q_open_D,q_open_A,q_close_H,q_close_D,q_close_A,model_H,model_D,model_A,rps_close,rps_model,alpha_close,clv_model
2020-11-22,Liverpool,Leicester,H,PS,PSC,0.5127238454288406,0.23625510524662266,0.2510210493245366,0.5367560134140752,0.2371106661198099,0.22613332046611498,0.3580428106142211,0.20562653384240245,0.4363306555433764,0.13286563486652556,0.30124673698550075,-0.1683811021189752,-0.10064302760810162
2020-11-23,Burnley,Crystal Palace,H,PS,PSC,0.339622641509434,0.3207547169811321,0.339622641509434,0.3651678491354157,0.3096993150895298,0.3251328357750546,0.2502484295635667,0.26972903573181095,0.48002253470462236,0.2543616103352414,0.39627452559807413,-0.14191291526283273,-0.05267816842857731
2020-11-23,Wolves,Southampton,D,PS,PSC,0.41896823177999154,0.29352864142670065,0.2875031267933079,0.4073985394469053,0.2945049682748713,0.2980964922782234,0.37317126321583943,0.2601678164042002,0.3666609203799603,0.12741754432602628,0.13684851111199248,-0.009430966785966194,-0.010192840550231175
2020-11-27,Crystal Palace,Newcastle,A,PS,PSC,0.448769708044707,0.2964599889507458,0.2547703030045472,0.4489290089988593,0.3039333042290414,0.24713768677209935,0.5308615247923363,0.239128755889546,0.23000971931811773,0.3841694588997817,0.437349495424704,-0.053180036524922314,-0.015169711286642462
2020-11-28,Brighton,Liverpool,D,PS,PSC,0.1798515022890191,0.2293635629191726,0.5907849347918082,0.1964216532243863,0.22709822843658645,0.5764801183390272,0.38463737607794385,0.21158949573322888,0.4037731281888273,0.18545539634778996,0.1554893250617584,0.02996607128603157,-0.08841175927147826
2020-11-28,Man City,Burnley,H,PS,PSC,0.8190408183162017,0.11644194766423106,0.06451723401956728,0.8622279788827506,0.08793480290049713,0.049837218216752334,0.5779624831329611,0.256569195754506,0.16546832111253287,0.010732439061157999,0.10274771546754824,-0.09201527640639023,-0.18418616158265888
2020-11-28,Everton,Leeds,A,PS,PSC,0.4718732330267132,0.25978127456523836,0.2683454924080484,0.41621675333708713,0.26724299736124446,0.31654024930166824,0.6115279210100817,0.17929970019954466,0.20917237879037362,0.32017680829154554,0.4996873623214945,-0.17951055402994898,-0.07003985173979599
2020-11-28,West Brom,Sheffield United,H,PS,PSC,0.36822660098522164,0.3041871921182266,0.3275862068965517,0.36678709766404727,0.30893424314290413,0.32427865919304844,0.43105803864931286,0.30595749547770706,0.26298446587298013,0.2530576142463811,0.19642789233803173,0.05662972190834939,-0.011651935504482402
2020-11-29,Southampton,Man United,A,PS,PSC,0.24832395104190458,0.2673214117773508,0.4843546371807446,0.24903225806451612,0.25290322580645164,0.49806451612903224,0.5825606502342338,0.19764317870286308,0.21979617106290317,0.15697814776274716,0.47404746294472,-0.31706931518197284,-0.2575533677625472
2020-11-29,Chelsea,Tottenham,D,PS,PSC,0.456697661134207,0.2784424486687188,0.264859890197074,0.48840713149744713,0.26048380346530514,0.2511090650372479,0.476758648143775,0.22175614605919486,0.3014852057970302,0.15079864432072265,0.1590960689471787,-0.008297424626456051,-0.0057750541652643594
2020-11-29,Arsenal,Wolves,A,PS,PSC,0.44906822405096886,0.29398460313246616,0.2569471728165649,0.4566299243526842,0.293449861295719,0.24992021435159698,0.41449393792798617,0.312422487500793,0.2730835745712208,0.38556528632634623,0.3501063570686016,0.03545892925774463,-0.0035113333685672377
2020-11-30,Leicester,Fulham,A,PS,PSC,0.6332776173833764,0.2152864306336423,0.1514359519829813,0.5799243507835098,0.2376275388576333,0.18244811035885702,0.736754248165189,0.15392283047817001,0.10932292135664108,0.5023516724437396,0.6680562403050605,-0.16570456786132093,-0.051411320985248476
2020-11-30,West Ham,Aston Villa,H,PS,PSC,0.4145755315070917,0.2687907292188836,0.3166337392740247,0.41231235244331593,0.2744888413737806,0.31319880618290347,0.44193303657442257,0.22979703090418263,0.3282699325213948,0.22173513164255262,0.20959994213232297,0.012135189510229655,-0.0053708844019004776
2020-12-05,Burnley,Everton,D,PS,PSC,0.2360257089848927,0.272945931619401,0.4910283593957063,0.2655227904449414,0.26918012915630424,0.46529708039875445,0.195469026920987,0.2258639464128014,0.5786670266662116,0.1435018626366366,0.1865318341180758,-0.043029971481439194,-0.024614585917559273
2020-12-05,Man City,Fulham,H,PS,PSC,0.8633491037572943,0.09536505251669036,0.04128584372601534,0.8595016831240055,0.09810473756869961,0.042393579307294905,0.6692559075521916,0.18785420712944162,0.14288988531836685,0.010768496305735622,0.06490458700771025,-0.05413609070197463,-0.09972991625512262
2020-12-05,West Ham,Man United,A,PS,PSC,0.26064415253104006,0.2648822688323578,0.47447357863660206,0.27799653488738385,0.277209009292802,0.44479445581981414,0.5908286609652825,0.20358827029877186,0.20558306873594565,0.19276763484890436,0.490088383648513,-0.2973207487996086,-0.21745985388736377
2020-12-05,Chelsea,Leeds,H,PS,PSC,0.6267110304316993,0.21534564041265442,0.15794332915564638,0.6575412536601672,0.18896331173146555,0.15349543460836712,0.707417454519457,0.16491837502583495,0.12766417045470807,0.07041942069513073,0.05095134316888136,0.019468077526249364,-0.0034316214747551754
2020-12-06,West Brom,Crystal Palace,A,PS,PSC,0.3284295781092706,0.29658186144412924,0.37498856044660017,0.3114862429412471,0.28766670671632827,0.4008470503424246,0.3091331349741641,0.27763459759523107,0.4132322674306048,0.22800396831251335,0.21992983356179202,0.008074134750721329,0.0010763525718950895
2020-12-06,Sheffield United,Leicester,A,PS,PSC,0.243535267694549,0.2765569989073692,0.4799077333980818,0.23583179788468725,0.26603369025684065,0.498134511858472,0.1784679738288475,0.2459811874266778,0.5755508387444747,0.15374280254052902,0.10600395408654655,0.04773884845398248,-0.013950108956825913
2020-12-06,Tottenham,Arsenal,H,PS,PSC,0.4725128869957095,0.27474766182053895,0.2527394511837516,0.42574829285411403,0.2766161224758368,0.2976355846700493,0.6570932471631226,0.21123517157656646,0.13167158126031098,0.20917598221092315,0.06746122322636101,0.14171475898456215,-0.1263947619835213
2020-12-06,Liverpool,Wolves,H,PS,PSC,0.6340604211879907,0.22975365850106017,0.1361859203109492,0.6067690160502442,0.22002209816236334,0.17320888578739244,0.5390963079517368,0.22592576358871536,0.23497792845954793,0.0923159624269015,0.13382342010343032,-0.04150745767652882,-0.007664572509815892
2020-12-07,Brighton,Southampton,A,PS,PSC,0.3826133558774466,0.2830896505914056,0.33429699353114783,0.3898568667713493,0.2861230221041189,0.324020111124532,0.40570821900143256,0.22796366159942125,0.36632811939914617,0.304468593366432,0.2830696056147685,0.02139898775166349,-0.009470833960696812
2020-12-11,Leeds,West Ham,A,PS,PSC,0.44031332268784257,0.2634758965948816,0.29621078071727597,0.44662723409707245,0.25876022292925627,0.2946125429736713,0.35759509293558933,0.23763661793650692,0.4047682891279037,0.348523675383636,0.24108752005966777,0.10743615532396822,-0.027654716578150218
2020-12-12,Wolves,Aston Villa,A,PS,PSC,0.4073985394469053,0.2945049682748713,0.2980964922782234,0.3775439747614815,0.2954196056290746,0.32703641960944385,0.2994179074068155,0.2436264057193083,0.4569556868738763,0.29770971670538726,0.19227410464724995,0.10543561205813731,-0.032594669965150924
2020-12-12,Newcastle,West Brom,H,PS,PSC,0.3735117118079126,0.29475924245082263,0.33172904574126477,0.39608801955990225,0.30195599022004893,0.30195599022004893,0.6329359654682066,0.2144077691836029,0.15265626534819057,0.22794355007442563,0.07901997039840736,0.14892357967601827,-0.12155864430860097
2020-12-12,Man United,Man City,D,PS,PSC,0.217152147249837,0.22569748637772408,0.5571503663724389,0.20850224608305026,0.2274569957269639,0.5640407581899857,0.4044511779078894,0.23235019461779877,0.36319862747431186,0.1808075817606054,0.14774699915515155,0.03306058260545386,-0.1050627037544819
2020-12-12,Everton,Chelsea,H,PS,PSC,0.21625097606908275,0.22837719902622755,0.5553718249046898,0.19573074285839165,0.23310176774782207,0.5711674893937863,0.30425310407754114,0.2197021446113071,0.4760447513111518,0.4865406694617578,0.35534117421831657,0.1311994952434412,-0.030232380881411558
2020-12-13,Southampton,Sheffield United,H,PS,PSC,0.5641289599351815,0.2433773318423601,0.19249370822245834,0.5922709672568701,0.2377730160520281,0.16995601669110186,0.734558567871311,0.17187627994934832,0.09356515217934064,0.09756400587557718,0.03960679579643629,0.05795721007914088,-0.04896197075824249
2020-12-13,Crystal Palace,Tottenham,D,PS,PSC,0.19868081295770892,0.25522443857752686,0.5460947484647642,0.22510751473005985,0.2480192210639082,0.526873264206032,0.27200795784809484,0.24229148684305782,0.4857005553088473,0.16413441486153166,0.15494667928000683,0.00918773558152483,-0.003933686635774203
2020-12-13,Fulham,Liverpool,D,PS,PSC,0.11210784917232812,0.16253763416790715,0.7253545166597647,0.11422888399516941,0.18135966470128573,0.7044114513035448,0.22093678306997594,0.19831685047743458,0.5807463664525895,0.2546218653331741,0.19303970213059748,0.06158216320257662,-0.04304606538347522
2020-12-13,Arsenal,Burnley,A,PS,PSC,0.6325893333902902,0.22498558277622333,0.1424250838334864,0.6554375368122289,0.2026145082676807,0.14194795492009027,0.5674236898787591,0.2725872935870733,0.1599890165341676,0.5829258383641486,0.5137940480894306,0.06913179027471794,-0.01586271719160448
2020-12-13,Leicester,Brighton,H,PS,PSC,0.47494523642170344,0.2748278615249183,0.2502269020533783,0.4614513739412406,0.2755709613395578,0.26297766471920164,0.6208151102640803,0.1946667878017422,0.18451810193417745,0.17959593738547117,0.08891405527271655,0.09068188211275462,-0.05154831919826175
2020-12-15,Wolves,Chelsea,H,PS,PSC,0.17477724468814257,0.25051405071967103,0.5747087045921865,0.16816816816816813,0.25225225225225223,0.5795795795795795,0.22206207125855512,0.2530965279017294,0.5248414008397155,0.5139283427571716,0.44032295850496217,0.07360538425220942,-0.009752753953933269
2020-12-15,Man City,West Brom,D,PS,PSC,0.8605524966053892,0.09797059192122894,0.04147691147338177,0.8900100908173562,0.07699293642785066,0.03299697275479314,0.7566617932328382,0.16101108806403044,0.08232711870313143,0.39660338098384956,0.2896574119061469,0.10694596907770265,-0.053635063215349554
2020-12-16,Arsenal,Southampton,D,PS,PSC,0.4304460408532956,0.2752429613343608,0.2943109978123437,0.45097600874344856,0.27335696619365457,0.27566702506289675,0.29049380090114213,0.26109050072716294,0.4484156983716949,0.1396858345845994,0.14273164345408365,-0.0030458088694842456,-0.07569252773344415
2020-12-16,Leeds,Newcastle,H,PS,PSC,0.5481545677595404,0.23973344732481125,0.21211198491564826,0.6104494813676528,0.21513638109873223,0.17441413753361507,0.4387398490465747,0.23947229326863148,0.3217878576847938,0.09108494896916275,0.20928019120081542,-0.11819524223165268,-0.06345947192062185
2020-12-16,Leicester,Everton,A,PS,PSC,0.43903106117586943,0.27045283602822895,0.2905161027959017,0.4521199012444058,0.27509267230645545,0.2727874264491387,0.5760248375851341,0.20264297894447714,0.22133218347038877,0.366625266115859,0.46906409100698626,-0.10243882489112727,-0.0308156901150205
2020-12-16,Fulham,Brighton,D,PS,PSC,0.32593210063655653,0.2875871476204911,0.3864807517429525,0.3219648610857803,0.2957018663748556,0.3823332725393641,0.40242581676307015,0.2508300975227715,0.3467440857141583,0.1249200515323227,0.14108899948758585,-0.01616894795526315,-0.014041363163660447
2020-12-16,Liverpool,Tottenham,H,PS,PSC,0.5393194132338303,0.25029952255211096,0.21038106421405878,0.5384977049358196,0.2394793233252662,0.22202297173891425,0.3724084268731697,0.23114060162792957,0.3964509714989007,0.13113928416464224,0.2755222777311158,-0.14438299356647358,-0.07780416400255241
2020-12-16,West Ham,Crystal Palace,D,PS,PSC,0.467832777493323,0.2762063573336285,0.25596086517304845,0.45072262594921214,0.28349799951008414,0.2657793745407039,0.5292463199337046,0.22926622528813387,0.24148745477816141,0.13689478073690053,0.16920892898930193,-0.03231414825240139,-0.012682309597007446
2020-12-17,Aston Villa,Burnley,D,PS,PSC,0.5545103941303735,0.24833035462327158,0.197159251246355,0.5282215970145141,0.25316320064167136,0.21861520234381462,0.7688000669920676,0.15274316623147685,0.07845676677645569,0.16340533112419536,0.2986045036300114,-0.13519917250581603,-0.1518899180593034
2020-12-17,Sheffield United,Man United,A,PS,PSC,0.13266722175964474,0.20399666944213155,0.6633361087982237,0.12355700664651482,0.20497457102621827,0.6714684223272669,0.18101048409282625,0.2411884968340303,0.5778010190731435,0.06159966570979099,0.10550838742359774,-0.04390872171380675,-0.01997906887364509
2020-12-19,Crystal Palace,Liverpool,A,PS,PSC,0.14923743758357177,0.21479648853088035,0.6359660738855477,0.17616106154198125,0.2323648287958514,0.5914741096621673,0.38063986837174413,0.22552332550265627,0.39383680612559957,0.09896306133995829,0.2561602635010363,-0.15719720216107802,-0.10717347299216384
2020-12-19,Southampton,Man City,A,PS,PSC,0.14849570797566464,0.20638386532211017,0.6451204267022252,0.16345778285805077,0.2028779550234019,0.6336642621185474,0.4551664735196885,0.24626166496513943,0.2985718615151721,0.08046015981300905,0.3495889760373201,-0.26912881622431106,-0.2692616484327346
2020-12-19,Everton,Arsenal,H,PS,PSC,0.3911473197287118,0.28180642631751573,0.3270462539537724,0.35610876041212075,0.2838548090241542,0.360036430563725,0.5863068360198334,0.23561525127504465,0.178077912705122,0.2721110798755419,0.10142688845866704,0.17068419141687485,-0.12553663076181443
2020-12-19,Newcastle,Fulham,D,PS,PSC,0.37210677060490377,0.2938861281354045,0.33400710125969174,0.33853676742211036,0.2894589520265974,0.3720042805512924,0.5416524378874475,0.23386888352994392,0.22447867858260853,0.12649716382254828,0.17188902030380465,-0.045391856481256376,-0.08684774183075628
2020-12-20,Brighton,Sheffield United,D,PS,PSC,0.5777529540135448,0.253611036956595,0.1686360090298602,0.5032666017799322,0.286315896613803,0.21041750160626474,0.6121984521241935,0.23506991721035742,0.15273163066544898,0.14877639872467166,0.19905694789449283,-0.050280549169821165,-0.013436522123239758
2020-12-20,Tottenham,Leicester,A,PS,PSC,0.46569893368877047,0.2762620793068977,0.2580389870043319,0.45462167927912633,0.2761120368503168,0.26926628387055696,0.5669744560374547,0.21965841808371145,0.2133671258788339,0.3703263175794592,0.47012565622354696,-0.09979933864408774,-0.025034363433584117
2020-12-20,Man United,Leeds,H,PS,PSC,0.5641313720588607,0.22643788252014593,0.20943074542099333,0.5608829691199264,0.21980548789834953,0.21931154298172403,0.5749774153338724,0.190406378536016,0.2346162061301116,0.12046065984697805,0.11784448082758132,0.0026161790193967305,-0.0025087028467798422
2020-12-20,West Brom,Aston Villa,A,PS,PSC,0.2559253740319272,0.2552571615670919,0.48881746440098095,0.19206905707612856,0.2339834076610871,0.5739475352627843,0.16633046432920146,0.20941004210659525,0.6242594935642033,0.10920561269738477,0.08442337577029836,0.024782236927086407,0.011286622971118598
2020-12-21,Burnley,Wolves,H,PS,PSC,0.26229846669878404,0.30670008802083526,0.4310014452803808,0.28062733383121735,0.31798356982823006,0.4013890963405527,0.2798008735774404,0.3299326446419606,0.39026648178059914,0.33930511974593414,0.3354973542506123,0.0038077654953218576,0.001495168450677875
2020-12-21,Chelsea,West Ham,H,PS,PSC,0.6421254801536492,0.206786171574904,0.15108834827144688,0.606467805397848,0.22040929270666712,0.173122901895485,0.5601476221138139,0.22277488283834118,0.21707749504784504,0.0924195636745499,0.12029637659418971,-0.02787681291963981,-0.0036801600249066757
2020-12-26,Leicester,Man United,D,PS,PSC,0.3174728798024008,0.26643500539275056,0.4160921148048487,0.32263095742073483,0.27004745883558745,0.4073215837436777,0.534863345731192,0.2039727514598828,0.2611639028089252,0.1350008036348389,0.17714269136857716,-0.042141887733738254,-0.09356461441229103
2020-12-26,Aston Villa,Crystal Palace,H,PS,PSC,0.5003198976327575,0.25015994881637876,0.2495201535508637,0.5333205825295773,0.24834011858247493,0.21833929888794776,0.7102602462941967,0.16523884179713502,0.12450091190866831,0.13273086406470685,0.04972480097179477,0.08300606309291209,-0.06791720067358287
2020-12-26,Fulham,Southampton,D,PS,PSC,0.29744303357105584,0.286136719429466,0.41642024699947816,0.3495155967209625,0.2853188544660918,0.36516554881294583,0.2652064787681947,0.24539904242564872,0.4893944788061566,0.12775351519553516,0.15492071613328728,-0.02716720093775213,-0.02495007679571426
2020-12-26,Arsenal,Chelsea,H,PS,PSC,0.23563008791924453,0.26153044610875936,0.5028394659719961,0.20174772036474162,0.24658054711246197,0.5516717325227962,0.211614313900784,0.25780419741781646,0.5305814886813996,0.4707742012037953,0.45153435308875084,0.019239848115044478,0.004400248844526389
2020-12-26,Man City,Newcastle,H,PS,PSC,0.8553515450067175,0.10210479175996416,0.04254366323331841,0.8549967970421486,0.10116716027828564,0.043836042679565694,0.6207169108764842,0.21799909513437818,0.16128399398913765,0.01147376375292028,0.08493409420608251,-0.07346033045316223,-0.13899208832282273
2020-12-26,Sheffield United,Everton,A,PS,PSC,0.22936775594061323,0.26696902740628753,0.5036632166530992,0.28955997638154946,0.297481069960376,0.41295895365807467,0.1760683725523946,0.2324492131044464,0.591482414343159,0.21423108500615307,0.09894334480207163,0.11528774020408143,-0.051392387205642764
2020-12-27,Leeds,Burnley,H,PS,PSC,0.5543265260316702,0.23853659799895832,0.20713687596937144,0.5676049404567656,0.2335599276520662,0.19883513189116836,0.595728043059292,0.21849812660119036,0.1857738303395177,0.11325044859578776,0.0989738656038428,0.014276582991944953,-0.001252178938544679
2020-12-27,West Ham,Brighton,D,PS,PSC,0.4041062005277045,0.28933047493403696,0.3065633245382586,0.40461839881548833,0.2931666242914616,0.30221497689304994,0.5677933435786835,0.2274961594347274,0.2047104969865891,0.12752497045923816,0.18214783429437864,-0.05462286383514048,-0.0549280592956376
2020-12-27,Liverpool,West Brom,D,PS,PSC,0.8533559828044956,0.10327238008462049,0.04337163711088386,0.8546607623667639,0.10208949909877833,0.04324973853445782,0.8811685246138505,0.07946954095214868,0.03936193443400083,0.36615777930631854,0.3890036653262684,-0.022845886019949857,-0.0035317913364006914
2020-12-27,Wolves,Tottenham,D,PS,PSC,0.2598451496448533,0.28991625004885707,0.4502386003062896,0.2706177677095451,0.28733239453866405,0.44204983775179085,0.2553764094578057,0.2686949123772406,0.4759286781649538,0.13432101762824095,0.14586260860370043,-0.011541590975459481,-0.002006709386661809
2020-12-28,Crystal Palace,Leicester,D,PS,PSC,0.24754764051494466,0.2731321731938635,0.4793201862911919,0.2880176541374158,0.2805902647757059,0.43139208108687827,0.2731886228309435,0.22265957896618874,0.5041517982028678,0.13452664835964395,0.16440052963772633,-0.02987388127808238,-0.0071520337487571695
2020-12-28,Chelsea,Aston Villa,D,PS,PSC,0.57076120718776,0.22964745042142815,0.1995913423908118,0.5248805924231736,0.23987172037029555,0.23524768720653083,0.4386441058457015,0.23797053336462298,0.3233853607896755,0.16542055531926175,0.14849337158312179,0.016927183736139967,-0.016127976034026714
2020-12-29,Brighton,Arsenal,A,PS,PSC,0.2989677720864505,0.2850217535634674,0.4160104743500822,0.2542961935244584,0.27501133288459695,0.4706924735909447,0.4270418761656187,0.2773016657924568,0.2956564580419244,0.17241650577715084,0.3392322945485494,-0.16681578877139858,-0.07763057671649265
2020-12-29,Burnley,Sheffield United,H,PS,PSC,0.39907314959591583,0.30554038015937307,0.2953864702447111,0.40286788834114984,0.30402763002142674,0.2931044816374234,0.4431928907699881,0.33595604473833257,0.2208510644916794,0.22123849796505007,0.1794046747880952,0.04183382317695489,-0.014137009860675676
2020-12-29,Southampton,West Ham,D,PS,PSC,0.43849413498741013,0.27390530000614133,0.2876005650064484,0.47721353058340854,0.26802403772492805,0.2547624316916634,0.5227943252120474,0.22834116335656185,0.24886451143139074,0.14631832518666565,0.1676237257619524,-0.021305400575286737,-0.0017056298151649774
2020-12-29,West Brom,Leeds,A,PS,PSC,0.26256914144363896,0.2632768749785275,0.4741539835778335,0.22452828469647138,0.24175694020535898,0.5337147750981696,0.27596293659076804,0.22570590380762812,0.49833115960160385,0.1339174307952451,0.1639135838992359,-0.029996153103990814,0.0004897030667425639
2020-12-29,Man United,Wolves,H,PS,PSC,0.6213882215440556,0.21855723654308165,0.16005454191286278,0.6205347729380315,0.2260416690284709,0.15342355803349755,0.6264290817815616,0.19810642479869028,0.1754644934197481,0.08376632335442466,0.08517150969480797,-0.0014051863403833076,-0.0030904972882598303
2020-12-30,Newcastle,Liverpool,D,PS,PSC,0.10143737010860718,0.16006783690372986,0.7384947929876629,0.09254130297966023,0.16072156759215828,0.7467371294281814,0.22619247153947716,0.19771256191274555,0.5760949665477773,0.283090116611907,0.19152422233141086,0.09156589428049611,-0.07728577644813783
